OrderAt Date,customer Name,outletType,Producer,Product,Category Group,Quantity, Unit Price ,shippingStatus,Delivery Agent,state,country,currency,salesChannel,sales price,sales price usd,order category,,ng,
7/1/2021 10:45,Benny'S General Dealer,Kiosk,Unilever SA,Lifebuoy Bath Soap  ,Personal Care,1, 50 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 50 ,3.41236413,low end,,,
7/1/2021 10:45,Benny'S General Dealer,Kiosk,Unilever SA,Sunlight Dishwashing Liquid  ,Home Care,1, 84 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 84 ,5.68138587,low end,,,
7/1/2021 10:45,Benny'S General Dealer,Kiosk,Unilever SA,Surf Detergent  ,Home Care,1, 47 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 47 ,3.220108696,low end,,,
7/1/2021 10:45,Benny'S General Dealer,Kiosk,Unilever SA,OMO  ,Home Care,2, 51 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 102 ,6.956521739,low end,,,
7/1/2021 10:45,Benny'S General Dealer,Kiosk,Unilever SA,Lifebuoy Bath Soap  ,Personal Care,1, 50 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 50 ,3.41236413,low end,,,
7/1/2021 10:47,Mrs Kareem Store,Convenience Store,PZ Cussons Nigeria Plc,Canoe Bar Soap,Home Care,1," 4,600 ",delivered,Idris Habib Adewale,Lagos,NG,NGN,Telesales," 4,600 ",11.44278607,low end,,,
7/1/2021 10:47,B I Tuck Shop,Convenience Store,Unilever SA,Lux  ,Personal Care,1, 51 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 51 ,3.449728261,low end,,,
7/1/2021 10:47,B I Tuck Shop,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 89 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 89 ,6.070652174,low end,,,
7/1/2021 10:47,B I Tuck Shop,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 47 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 47 ,3.22486413,low end,,,
7/1/2021 10:47,B I Tuck Shop,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 38 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 38 ,2.592391304,low end,,,
7/1/2021 10:47,B I Tuck Shop,Convenience Store,Unilever SA,OMO  ,Home Care,1, 51 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 51 ,3.47826087,low end,,,
7/1/2021 10:47,B I Tuck Shop,Convenience Store,Unilever SA,Surf Detergent  ,Home Care,1, 87 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 87 ,5.901494565,low end,,,
7/1/2021 10:47,B I Tuck Shop,Convenience Store,Unilever SA,OMO  ,Home Care,6, 27 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 165 ,11.19293478,low end,,,
7/1/2021 10:52,All Maka Supermarket,Kiosk,Unilever SA,Knorr Soups  ,Food,1, 38 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 38 ,2.59375,low end,,,
7/1/2021 10:52,All Maka Supermarket,Kiosk,Unilever SA,Knorr Soups  ,Food,1, 38 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 38 ,2.59375,low end,,,
7/1/2021 10:52,All Maka Supermarket,Kiosk,Unilever SA,Knorr Soups  ,Food,1, 38 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 38 ,2.59375,low end,,,
7/1/2021 10:52,All Maka Supermarket,Kiosk,Unilever SA,Knorr Soups  ,Food,1, 38 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 38 ,2.59375,low end,,,
7/1/2021 10:57,Bafana Bafana Supermarket,Kiosk,Unilever SA,Knorr Soups  ,Food,6, 38 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 229 ,15.5625,low end,,,
7/1/2021 10:57,Bafana Bafana Supermarket,Kiosk,Unilever SA,Knorrox Stock Cubes  ,Food,2, 69 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 139 ,9.4375,low end,,,
7/1/2021 10:57,Bafana Bafana Supermarket,Kiosk,Unilever SA,Robertsons Spices  ,Food,2, 60 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 121 ,8.1875,low end,,,
7/1/2021 10:57,Bafana Bafana Supermarket,Kiosk,Unilever SA,Sunlight Laundry Detergent  ,Home Care,5, 45 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 225 ,15.28192935,low end,,,
7/1/2021 10:57,Bafana Bafana Supermarket,Kiosk,Unilever SA,Robertsons Rajah Spices  ,Food,2, 60 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 121 ,8.1875,low end,,,
7/1/2021 11:06,Fms Store,Supermarket,Guinness Nigeria Plc,Guinness Foreign Extra Stout,Drinks,2," 5,500 ",delivered,Olanrewaju  Dare Emmanuel,Lagos,NG,NGN,Telesales," 11,000 ",27.36318408,low end,,,
7/1/2021 11:10,Ifytex Stores,Convenience Store,Guinness Nigeria Plc,Orijin Bitters,Wine & Spirits,4," 5,300 ",delivered,Ayantoye Adeboye,Lagos,NG,NGN,Telesales," 21,200 ",52.73631841,low end,,,
7/1/2021 11:10,Jaharana Mini Market,Convenience Store,Unilever SA,Joko Tea  ,Breakfast & Snacks ,1, 93 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 93 ,6.347146739,low end,,,
7/1/2021 11:10,Jaharana Mini Market,Convenience Store,Unilever SA,Close Up  ,Personal Care,1, 57 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 57 ,3.862771739,low end,,,
7/1/2021 11:18,Oniyabode Store,Convenience Store,Unilever Nigeria Plc,Sunlight Washing Powder,Home Care,1," 4,200 ",delivered,"Adeleye 	 Dayo",Lagos,NG,NGN,Telesales," 4,200 ",10.44776119,low end,,,
7/1/2021 11:19,Mabalane Tuck Shop,Supermarket,Unilever SA,Surf Detergent  ,Home Care,1, 47 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Telesales, 47 ,3.220108696,low end,,,
7/1/2021 11:19,Mabalane Tuck Shop,Supermarket,Unilever SA,Knorr Soups  ,Food,1, 38 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Telesales, 38 ,2.59375,low end,,,
7/1/2021 11:19,Mabalane Tuck Shop,Supermarket,Unilever SA,OMO  ,Home Care,1, 51 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Telesales, 51 ,3.47826087,low end,,,
7/1/2021 11:23,Benijraat  Store,Supermarket,Unilever Nigeria Plc,Sunlight Washing Powder,Home Care,10," 4,200 ",delivered,Olatunji Oladele  Ezekiel,Lagos,NG,NGN,Field Sales," 42,000 ",104.4776119,low end,,,
7/1/2021 11:26,Kemiso  Tuckshop,Kiosk,Unilever SA,Knorrox Stock Cubes  ,Food,1, 69 ,cancelled,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 69 ,4.71875,low end,,,
7/1/2021 11:26,Kemiso  Tuckshop,Kiosk,Unilever SA,Robertsons Spices  ,Food,1, 60 ,cancelled,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 60 ,4.09375,low end,,,
7/1/2021 11:26,Marikalan Supermarket,Kiosk,Unilever SA,Knorr Soups  ,Food,1, 38 ,cancelled,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 38 ,2.59375,low end,,,
7/1/2021 11:26,Marikalan Supermarket,Kiosk,Unilever SA,OMO  ,Home Care,1, 51 ,cancelled,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 51 ,3.47826087,low end,,,
7/1/2021 11:31,Aduramigba Stores,Supermarket,Extreme Manufacturing Nig Ltd,So Easy,Home Care,1," 2,500 ",delivered,"Nnamdi 	 Joshua Ogbonnaya",Lagos,NG,NGN,Telesales," 2,500 ",6.218905473,low end,,,
7/1/2021 11:34,Iyamaka Store,Kiosk,PZ Cussons Nigeria Plc,Joy Toilet Bar Soap,Personal Care,1," 8,690 ",delivered,Abdulahi Shehu,Lagos,NG,NGN,Field Sales," 8,690 ",21.61691542,low end,,,
7/1/2021 11:34,Iyamaka Store,Kiosk,Unilever Nigeria Plc,Sunlight Washing Powder,Home Care,2," 4,200 ",delivered,Abdulahi Shehu,Lagos,NG,NGN,Field Sales," 8,400 ",20.89552239,low end,,,
7/1/2021 11:38,Klipgat Supermarket,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,4, 39 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 156 ,10.5951087,low end,,,
7/1/2021 11:38,Klipgat Supermarket,Convenience Store,Unilever SA,Knorr Soups  ,Food,1, 38 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 38 ,2.59375,low end,,,
7/1/2021 11:39,3 Brothers Supermarket,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 47 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 47 ,3.22486413,low end,,,
7/1/2021 11:39,3 Brothers Supermarket,Convenience Store,Unilever SA,Surf Detergent  ,Home Care,1, 47 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 47 ,3.220108696,low end,,,
7/1/2021 11:40,Gadifele Tuck Shop,Convenience Store,Unilever SA,Knorr Soups  ,Food,2, 38 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 76 ,5.1875,low end,,,
7/1/2021 11:40,Gadifele Tuck Shop,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,2, 47 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 95 ,6.449728261,low end,,,
7/1/2021 11:40,Gadifele Tuck Shop,Convenience Store,Unilever SA,Sunlight Dishwashing Liquid  ,Home Care,1, 120 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 120 ,8.148777174,low end,,,
7/1/2021 11:40,Gadifele Tuck Shop,Convenience Store,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 38 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 38 ,2.592391304,low end,,,
7/1/2021 11:40,Gadifele Tuck Shop,Convenience Store,Unilever SA,OMO  ,Home Care,2, 51 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 102 ,6.956521739,low end,,,
7/1/2021 11:40,Gadifele Tuck Shop,Convenience Store,Unilever SA,Knorr Aromat Seasoning  ,Food,1, 106 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 106 ,7.234375,low end,,,
7/1/2021 11:40,Gadifele Tuck Shop,Convenience Store,Unilever SA,Surf Detergent  ,Home Care,4, 32 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 126 ,8.559782609,low end,,,
7/1/2021 11:40,Burkina Faso,Kiosk,Unilever SA,Knorrox Stock Cubes  ,Food,1, 69 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 69 ,4.71875,low end,,,
7/1/2021 11:40,Burkina Faso,Kiosk,Unilever SA,Knorrox Stock Cubes  ,Food,1, 69 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 69 ,4.71875,low end,,,
7/1/2021 11:44,Emmanuel Supermarket,Kiosk,Unilever SA,Sunlight Bath Soap  ,Personal Care,1, 42 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 42 ,2.845108696,low end,,,
7/1/2021 11:44,Emmanuel Supermarket,Kiosk,Unilever SA,Surf Detergent  ,Home Care,1, 47 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 47 ,3.220108696,low end,,,
7/1/2021 11:44,Emmanuel Supermarket,Kiosk,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 47 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 47 ,3.22486413,low end,,,
7/1/2021 11:44,Emmanuel Supermarket,Kiosk,Unilever SA,Vaseline Petroleum Jelly  ,Personal Care,1, 91 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 91 ,6.19701087,low end,,,
7/1/2021 11:46,Globus Wine Warehouse,Convenience Store,Guinness Nigeria Plc,Smirnoff Vodka,Wine & Spirits,15," 15,100 ",delivered,Kayode  Taiwo,Lagos,NG,NGN,Field Sales," 226,500 ",563.4328358,low end,,,
7/1/2021 11:50,Thusu Convenience Store,Supermarket,Unilever SA,Knorr Soups  ,Food,2, 38 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 76 ,5.1875,low end,,,
7/1/2021 11:50,Thusu Convenience Store,Supermarket,Unilever SA,Robertsons Rajah Spices  ,Food,1, 60 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 60 ,4.09375,low end,,,
7/1/2021 12:00,Rehobot Tuck Shop,Supermarket,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 47 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 47 ,3.22486413,low end,,,
7/1/2021 12:00,Rehobot Tuck Shop,Supermarket,Unilever SA,Sunlight Dishwashing Liquid  ,Home Care,1, 84 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 84 ,5.68138587,low end,,,
7/1/2021 12:00,Rehobot Tuck Shop,Supermarket,Unilever SA,Knorr Soups  ,Food,2, 38 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 76 ,5.1875,low end,,,
7/1/2021 12:07,Discount Supey,Kiosk,Unilever SA,OMO  ,Home Care,3, 43 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 128 ,8.661684783,low end,,,
7/1/2021 12:07,Discount Supey,Kiosk,Unilever SA,Dawn Body Cream and Lotion  ,Personal Care,1, 90 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 90 ,6.098505435,low end,,,
7/1/2021 12:07,Discount Supey,Kiosk,Unilever SA,Robertsons Spices  ,Food,1, 60 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 60 ,4.09375,low end,,,
7/1/2021 12:07,Discount Supey,Kiosk,Unilever SA,Knorr Soups  ,Food,1, 38 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 38 ,2.59375,low end,,,
7/1/2021 12:07,Discount Supey,Kiosk,Unilever SA,OMO  ,Home Care,1, 96 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 96 ,6.520380435,low end,,,
7/1/2021 12:10,Petersfield Supermarket,Kiosk,Unilever SA,Knorr Soups  ,Food,1, 38 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 38 ,2.59375,low end,,,
7/1/2021 12:10,Petersfield Supermarket,Kiosk,Unilever SA,Knorr Soups  ,Food,1, 118 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 118 ,8.046875,low end,,,
7/1/2021 12:10,Petersfield Supermarket,Kiosk,Unilever SA,Close Up  ,Personal Care,2, 57 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 114 ,7.725543478,low end,,,
7/1/2021 12:10,Petersfield Supermarket,Kiosk,Unilever SA,Even & Lovely  ,Personal Care,1, 49 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 49 ,3.300271739,low end,,,
7/1/2021 12:10,Petersfield Supermarket,Kiosk,Unilever SA,Knorr Soups  ,Food,1, 38 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 38 ,2.59375,low end,,,
7/1/2021 12:10,Petersfield Supermarket,Kiosk,Unilever SA,Robertsons Spices  ,Food,1, 60 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 60 ,4.09375,low end,,,
7/1/2021 12:10,Petersfield Supermarket,Kiosk,Unilever SA,OMO  ,Home Care,6, 27 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 165 ,11.19293478,low end,,,
7/1/2021 12:10,Petersfield Supermarket,Kiosk,Unilever SA,Knorr Aromat Seasoning  ,Food,1, 106 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Telesales, 106 ,7.234375,low end,,,
7/1/2021 12:13,Chidi Store,Kiosk,Guinness Nigeria Plc,Orijin Bitters,Wine & Spirits,1," 6,500 ",delivered,Mcdonald  Aideloje,Lagos,NG,NGN,Telesales," 6,500 ",16.16915423,low end,,,
7/1/2021 12:13,Chidi Store,Kiosk,PZ Cussons Nigeria Plc,Canoe Bar Soap,Home Care,1," 4,600 ",delivered,Mcdonald  Aideloje,Lagos,NG,NGN,Telesales," 4,600 ",11.44278607,low end,,,
7/1/2021 12:16,Mum. Faith,Kiosk,Unilever Nigeria Plc,Lipton Special,Breakfast & Snacks ,1," 3,500 ",delivered,Ibrahim Bello,Ogun,NG,NGN,Telesales," 3,500 ",8.706467662,low end,,,
7/1/2021 12:16,Nice Guy Tuck Shop,Supermarket,Unilever SA,Lifebuoy Bath Soap  ,Personal Care,1, 50 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 50 ,3.41236413,low end,,,
7/1/2021 12:16,Nice Guy Tuck Shop,Supermarket,Unilever SA,Knorr Soups  ,Food,1, 38 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 38 ,2.59375,low end,,,
7/1/2021 12:17,Kemi Store,Convenience Store,Hayat Kimya Nigeria Limited,Molfix Small,Baby,3," 4,660 ",delivered,Stevenson Udeye-Ubah,Lagos,NG,NGN,Telesales," 13,980 ",34.7761194,low end,,,
7/1/2021 12:18,Real Stores,Convenience Store,Extreme Manufacturing Nig Ltd,So Easy,Home Care,20," 2,500 ",delivered,Omojola Festus  Odunayo,Lagos,NG,NGN,Telesales," 50,000 ",124.3781095,low end,,,
7/1/2021 12:30,J J Store,Kiosk,Extreme Manufacturing Nig Ltd,So Easy,Home Care,20," 2,500 ",delivered,Ibrahim Bello,Ogun,NG,NGN,Field Sales," 50,000 ",124.3781095,low end,,,
7/1/2021 12:40,Faduma Tuck Shop,Supermarket,Unilever SA,Lifebuoy Bath Soap  ,Personal Care,1, 50 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 50 ,3.41236413,low end,,,
7/1/2021 12:40,Faduma Tuck Shop,Supermarket,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 47 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 47 ,3.22486413,low end,,,
7/1/2021 12:43,Madam J.O Store,Supermarket,Hayat Kimya Nigeria Limited,Molfix Jumbo,Baby,1," 13,030 ",delivered,Bolaji Olasunkanmi,Lagos,NG,NGN,Telesales," 13,030 ",32.41293532,low end,,,
7/1/2021 12:45,I K S Venture,Kiosk,Extreme Manufacturing Nig Ltd,So Easy,Home Care,1," 3,200 ",delivered,Mcdonald  Aideloje,Lagos,NG,NGN,Telesales," 3,200 ",7.960199005,low end,,,
7/1/2021 12:45,Fc Waiz Store,Kiosk,Hayat Kimya Nigeria Limited,Molfix Jumbo,Baby,1," 13,030 ",delivered,Funmilayo Isaac Agoi,Lagos,NG,NGN,Telesales," 13,030 ",32.41293532,low end,,,
7/1/2021 12:45,I K S Venture,Kiosk,Unilever Nigeria Plc,Sunlight Washing Powder,Home Care,1," 4,200 ",delivered,Mcdonald  Aideloje,Lagos,NG,NGN,Telesales," 4,200 ",10.44776119,low end,,,
7/1/2021 12:45,Lenasia Super Market,Kiosk,Unilever SA,Lifebuoy Bath Soap  ,Personal Care,1, 50 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 50 ,3.41236413,low end,,,
7/1/2021 12:45,Lenasia Super Market,Kiosk,Unilever SA,Knorr Soups  ,Food,1, 38 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 38 ,2.59375,low end,,,
7/1/2021 12:45,Lenasia Super Market,Kiosk,Unilever SA,Lifebuoy Bath Soap  ,Personal Care,1, 50 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 50 ,3.41236413,low end,,,
7/1/2021 12:45,Lenasia Super Market,Kiosk,Unilever SA,Knorrox Stock Cubes  ,Food,1, 69 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 69 ,4.71875,low end,,,
7/1/2021 12:45,Bafana'S Tuck Shop,Kiosk,Unilever SA,Sunlight Laundry Detergent  ,Home Care,2, 47 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 95 ,6.449728261,low end,,,
7/1/2021 12:45,Bafana'S Tuck Shop,Kiosk,Unilever SA,Sunlight Laundry Detergent  ,Home Care,6, 24 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 144 ,9.778532609,low end,,,
7/1/2021 12:56,Shalom Supermarket,Convenience Store,Unilever SA,OMO  ,Home Care,2, 27 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 55 ,3.730978261,low end,,,
7/1/2021 12:56,Shalom Supermarket,Convenience Store,Unilever SA,Vaseline Petroleum Jelly  ,Personal Care,1, 91 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 91 ,6.19701087,low end,,,
7/1/2021 12:57,Blue Mountain Gish Fish And Chips,Supermarket,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 47 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 47 ,3.22486413,low end,,,
7/1/2021 12:57,Blue Mountain Gish Fish And Chips,Supermarket,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 72 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 72 ,4.88451087,low end,,,
7/1/2021 13:04,Welcome Supermarket,Supermarket,Unilever SA,Sunlight Dishwashing Liquid  ,Home Care,1, 84 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 84 ,5.68138587,low end,,,
7/1/2021 13:04,Welcome Supermarket,Supermarket,Unilever SA,Lifebuoy Bath Soap  ,Personal Care,1, 50 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 50 ,3.41236413,low end,,,
7/1/2021 13:04,Welcome Supermarket,Supermarket,Unilever SA,Lifebuoy Bath Soap  ,Personal Care,1, 50 ,delivered,Ismael Ishmael,Gauteng,ZA,ZAR,Mobile App, 50 ,3.41236413,low end,,,
7/1/2021 13:08,Pj Stores,Convenience Store,Guinness Nigeria Plc,Orijin Bitters,Wine & Spirits,1," 5,300 ",delivered,Stevenson Udeye-Ubah,Lagos,NG,NGN,Telesales," 5,300 ",13.1840796,low end,,,
7/1/2021 13:08,Pj Stores,Convenience Store,Guinness Nigeria Plc,Guinness Smooth Beer,Drinks,2," 4,000 ",delivered,Stevenson Udeye-Ubah,Lagos,NG,NGN,Telesales," 8,000 ",19.90049751,low end,,,
7/1/2021 13:09,Payless Hypermarket Jabi,Kiosk,Chi Nigeria Limited,Caprisonne,Drinks,10," 2,950 ",delivered,"Eugene 	 Eniorji",FCT,NG,NGN,Field Sales," 29,500 ",73.38308458,low end,,,
7/1/2021 13:13,Loko 10 Stores,Convenience Store,Chi Nigeria Limited,Caprisonne,Drinks,120," 2,950 ",delivered,"Eugene 	 Eniorji",FCT,NG,NGN,Field Sales," 354,000 ",880.5970149,mid end,,,
7/1/2021 13:16,Green Tuck Shop,Kiosk,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 89 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 89 ,6.070652174,low end,,,
7/1/2021 13:16,Green Tuck Shop,Kiosk,Unilever SA,Joko Tea  ,Breakfast & Snacks ,1, 100 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 100 ,6.78125,low end,,,
7/1/2021 13:16,Green Tuck Shop,Kiosk,Unilever SA,Lifebuoy Bath Soap  ,Personal Care,1, 50 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 50 ,3.41236413,low end,,,
7/1/2021 13:16,Green Tuck Shop,Kiosk,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 45 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 45 ,3.05638587,low end,,,
7/1/2021 13:16,Green Tuck Shop,Kiosk,Unilever SA,Lux  ,Personal Care,1, 51 ,delivered,Kagiso Katlego,Gauteng,ZA,ZAR,Mobile App, 51 ,3.449728261,low end,,,
7/1/2021 13:19,Ty Exclusive Stores,Kiosk,PZ Cussons Nigeria Plc,Premier Toilet Bar Soap,Personal Care,1," 7,210 ",delivered,Funmilayo Isaac Agoi,Lagos,NG,NGN,Telesales," 7,210 ",17.93532338,low end,,,
7/1/2021 13:29,John Tuckshop,Kiosk,Unilever SA,OMO  ,Home Care,1, 100 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 100 ,6.796875,low end,,,
7/1/2021 13:29,John Tuckshop,Kiosk,Unilever SA,Sunlight Laundry Detergent  ,Home Care,1, 38 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 38 ,2.592391304,low end,,,
7/1/2021 13:29,John Tuckshop,Kiosk,Unilever SA,Dawn Body Cream and Lotion  ,Personal Care,1, 57 ,delivered,Nomfundo Sibongile,Gauteng,ZA,ZAR,Mobile App, 57 ,3.862771739,low end,,,
7/1/2021 13:33,Ugodon Stores,Convenience Store,Guinness Nigeria Plc,Orijin Bitters,Wine & Spirits,8," 6,450 ",delivered,"Eugene 	 Eniorji",FCT,NG,NGN,Field Sales," 51,600 ",128.358209,low end,,,
7/1/2021 13:33,Ugodon Stores,Convenience Store,Guinness Nigeria Plc,Smirnoff Vodka,Wine & Spirits,1," 16,150 ",delivered,"Eugene 	 Eniorji",FCT,NG,NGN,Field Sales," 16,150 ",40.17412935,low end,,,
7/1/2021 13:37,Trolleys Superstore,Supermarket,Danone Nigeria,Fanice,Breakfast & Snacks ,1," 6,270 ",delivered,Olugbenga Oginni,Lagos,NG,NGN,Field Sales," 6,270 ",15.59701493,low end,,,
7/1/2021 13:37,Trolleys Superstore,Supermarket,Danone Nigeria,Fanice,Breakfast & Snacks ,1," 6,010 ",delivered,Olugbenga Oginni,Lagos,NG,NGN,Field Sales," 6,010 ",14.95024876,low end,,,
7/1/2021 13:37,Trolleys Superstore,Supermarket,Danone Nigeria,Fanice,Breakfast & Snacks ,2," 7,150 ",delivered,Olugbenga Oginni,Lagos,NG,NGN,Field Sales," 14,300 ",35.5721393,low end,,,
7/1/2021 13:37,Trolleys Superstore,Supermarket,Danone Nigeria,Fanice,Breakfast & Snacks ,2," 7,030 ",delivered,Olugbenga Oginni,Lagos,NG,NGN,Field Sales," 14,060 ",34.97512438,low end,,,
7/1/2021 13:37,Trolleys Superstore,Supermarket,Danone Nigeria,Go Slo,Breakfast & Snacks ,1," 10,015 ",delivered,Olugbenga Oginni,Lagos,NG,NGN,Field Sales," 10,015 ",24.91393035,low end,,,
7/1/2021 13:37,Trolleys Superstore,Supermarket,Danone Nigeria,Fanice,Breakfast & Snacks ,2," 8,190 ",delivered,Olugbenga Oginni,Lagos,NG,NGN,Field Sales," 16,380 ",40.74626866,low end,,,
